session,ts_ms,gross_bps
20260818-191124,1787080425317,1.5303129489971703
20260818-191124,1787080425419,0.5873928491085709
20260818-191124,1787080425521,-0.0
20260818-191124,1787080425380,0.5873928491085709
20260818-191124,1787080425623,-0.0
20260818-191124,1787080425541,-0.0
20260818-191124,1787080425725,-0.0
20260818-191124,1787080425827,-0.0
20260818-191124,1787080425929,-0.0
20260818-191124,1787080426031,-0.0
20260818-191124,1787080426133,-0.0
20260818-191124,1787080426030,-0.0
20260818-191124,1787080426235,-0.0
20260818-191124,1787080426337,-0.0
20260818-191124,1787080426439,-0.0
20260818-191124,1787080426541,-0.0
20260818-191124,1787080426643,-0.0
20260818-191124,1787080426745,-0.0
20260818-191124,1787080426847,-0.0
20260818-191124,1787080426949,-0.0
20260818-191124,1787080427051,-0.0
20260818-191124,1787080427153,-0.0
20260818-191124,1787080427255,-0.0
20260818-191124,1787080427357,-0.0
20260818-191124,1787080427266,-0.0
20260818-191124,1787080427459,-0.0
20260818-191124,1787080427382,-0.0
20260818-191124,1787080427561,-0.0
20260818-191124,1787080427663,-0.0
20260818-191124,1787080427525,-0.0
20260818-191124,1787080427765,-0.0
20260818-191124,1787080427867,-0.0
20260818-191124,1787080427969,-0.0
20260818-191124,1787080428071,-0.0
20260818-191124,1787080428173,-0.0
20260818-191124,1787080428275,-0.0
20260818-191124,1787080428377,-0.0
20260818-191124,1787080428479,-0.0
20260818-191124,1787080428581,-0.0
20260818-191124,1787080428683,-0.0
20260818-191124,1787080428573,-0.0
20260818-191124,1787080428785,-0.0
20260818-191124,1787080428887,-0.0
20260818-191124,1787080428811,-0.0
20260818-191124,1787080428989,-0.0
20260818-191124,1787080429091,-0.0
20260818-191124,1787080429193,-0.0
20260818-191124,1787080429117,-0.0
20260818-191124,1787080429295,-0.0
20260818-191124,1787080429197,-0.0
20260818-191124,1787080429397,-0.0
20260818-191124,1787080429499,-0.0
20260818-191124,1787080429601,-0.0
20260818-191124,1787080429703,-0.0
20260818-191124,1787080429805,-0.0
20260818-191124,1787080429907,-0.0
20260818-191124,1787080430009,-0.0
20260818-191124,1787080430111,-0.0
20260818-191124,1787080430213,-0.0
20260818-191124,1787080430315,-0.0
20260818-191124,1787080430417,-0.0
20260818-191124,1787080430519,-0.0
20260818-191124,1787080430621,-0.0
20260818-191124,1787080430575,-0.0
20260818-191124,1787080430723,-0.0
20260818-191124,1787080430825,-0.0
20260818-191124,1787080430927,-0.0
20260818-191124,1787080431029,-0.0
20260818-191124,1787080431131,-0.0
20260818-191124,1787080431007,-0.0
20260818-191124,1787080431233,-0.0
20260818-191124,1787080431335,-0.0
20260818-191124,1787080431437,-0.0
20260818-191124,1787080431539,-0.0
20260818-191124,1787080431641,-0.0
20260818-191124,1787080431593,-0.0
20260818-191124,1787080431743,-0.0
20260818-191124,1787080431845,-0.0
20260818-191124,1787080431786,-0.0
20260818-191124,1787080431947,-0.0
20260818-191124,1787080432049,-0.0
20260818-191124,1787080432151,-0.0
20260818-191124,1787080432253,-0.0
20260818-191124,1787080432355,-0.0
20260818-191124,1787080432457,-0.0
20260818-191124,1787080432559,-0.0
20260818-191124,1787080432661,-0.0
20260818-191124,1787080432763,-0.0
20260818-191124,1787080432865,-0.0
20260818-191124,1787080432967,-0.0
20260818-191124,1787080433069,-0.0
20260818-191124,1787080433171,-0.0
20260818-191124,1787080433273,-0.0
20260818-191124,1787080433133,-0.0
20260818-191124,1787080433375,-0.0
20260818-191124,1787080433477,-0.0
20260818-191124,1787080433579,-0.0
20260818-191124,1787080433681,-0.0
20260818-191124,1787080433611,-0.0
20260818-191124,1787080433783,-0.0
20260818-191124,1787080433885,-0.0
20260818-191124,1787080433987,-0.0
20260818-191124,1787080434089,-0.0
20260818-191124,1787080434191,-0.0
20260818-191124,1787080434293,-0.0
20260818-191124,1787080434395,-0.0
20260818-191124,1787080434497,-0.0
20260818-191124,1787080434599,-0.0
20260818-191124,1787080434701,-0.0
20260818-191124,1787080434803,-0.0
20260818-191124,1787080434905,-0.0
20260818-191124,1787080435007,-0.0
20260818-191124,1787080434865,-0.0
20260818-191124,1787080435109,-0.0
20260818-191124,1787080435211,-0.0
20260818-191124,1787080435313,-0.0
20260818-191124,1787080435227,-0.0
20260818-191124,1787080435346,-0.0
20260818-191426,1787080497331,-2.6432678209953173
20260818-191426,1787080497269,-2.6432678209953173
20260818-191426,1787080497433,-2.6432678209953173
20260818-191426,1787080497535,-2.6432678209953173
20260818-191426,1787080499167,-2.6432678209953173
20260818-191426,1787080499269,-2.6432678209953173
20260818-191426,1787080499371,-2.6432678209953173
20260818-191426,1787080499473,2.6432678209953173
20260818-191426,1787080499395,2.6432678209953173
20260818-191426,1787080499575,2.6432678209953173
20260818-191426,1787080499529,2.6432678209953173
20260818-191426,1787080499677,2.6432678209953173
20260818-191426,1787080499630,-2.6432678209953173
20260818-191426,1787080499779,2.6432678209953173
20260818-191426,1787080499881,2.6432678209953173
20260818-191426,1787080499983,2.6432678209953173
20260818-191426,1787080500085,2.6432678209953173
20260818-191426,1787080500187,-2.6432678209953173
20260818-191426,1787080500289,-2.6432678209953173
20260818-191426,1787080500391,-2.6432678209953173
20260818-191426,1787080500493,2.6432678209953173
20260818-191426,1787080500595,2.6432678209953173
20260818-191426,1787080500535,2.6432678209953173
20260818-191426,1787080500697,2.6432678209953173
20260818-191426,1787080500799,2.6432678209953173
20260818-191426,1787080500901,2.6432678209953173
20260818-191426,1787080501003,2.890591125884794
20260818-191426,1787080501105,2.890591125884794
20260818-191426,1787080501207,-2.890591125884794
20260818-191426,1787080501136,-2.890591125884794
20260818-191426,1787080501309,-2.890591125884794
20260818-191426,1787080501411,2.890591125884794
20260818-191426,1787080501358,2.890591125884794
20260818-191426,1787080501513,2.890591125884794
20260818-191426,1787080501615,-2.890591125884794
20260818-191426,1787080501717,2.890591125884794
20260818-191426,1787080501819,-2.890591125884794
20260818-191426,1787080501921,2.890591125884794
20260818-191426,1787080502023,-2.890591125884794
20260818-191426,1787080502125,2.890591125884794
20260818-191426,1787080502227,2.890591125884794
20260818-191426,1787080502229,2.890591125884794
20260818-191426,1787080502265,2.890591125884794
20260818-191426,1787080502329,2.890591125884794
20260818-191426,1787080502431,-2.890591125884794
20260818-191426,1787080502298,-2.890591125884794
20260818-191426,1787080502533,2.890591125884794
20260818-191426,1787080502465,2.890591125884794
20260818-191426,1787080502635,2.890591125884794
20260818-191426,1787080502737,-2.890591125884794
20260818-191426,1787080502839,-2.890591125884794
20260818-191426,1787080502787,2.890591125884794
20260818-191426,1787080502941,-2.890591125884794
20260818-191426,1787080503043,-2.890591125884794
20260818-191426,1787080503145,-2.890591125884794
20260818-191426,1787080503172,-2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,-2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,-2.890591125884794
20260818-191426,1787080503172,-2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,-2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503172,-2.890591125884794
20260818-191426,1787080503172,2.890591125884794
20260818-191426,1787080503175,-2.890591125884794
20260818-191426,1787080503175,2.890591125884794
20260818-191426,1787080503175,2.890591125884794
20260818-191426,1787080503175,-2.890591125884794
20260818-191426,1787080503177,-2.890591125884794
20260818-191426,1787080503191,2.890591125884794
20260818-191426,1787080503191,2.890591125884794
20260818-191426,1787080503191,2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,-2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,-2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,-2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,-2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503192,-2.890591125884794
20260818-191426,1787080503192,2.890591125884794
20260818-191426,1787080503199,2.890591125884794
20260818-191426,1787080503218,-2.890591125884794
20260818-191426,1787080503250,-2.890591125884794
20260818-191426,1787080503295,2.890591125884794
20260818-191426,1787080503297,2.890591125884794
20260818-191426,1787080503297,2.890591125884794
20260818-191426,1787080503306,2.890591125884794
20260818-191426,1787080503307,2.890591125884794
20260818-191426,1787080503307,2.890591125884794
20260818-191426,1787080503307,2.890591125884794
20260818-191426,1787080503307,2.890591125884794
20260818-191426,1787080503309,2.890591125884794
20260818-191426,1787080503309,2.890591125884794
20260818-191426,1787080503316,-2.890591125884794
20260818-191426,1787080503316,2.890591125884794
20260818-191426,1787080503316,-2.890591125884794
20260818-191426,1787080503321,-2.890591125884794
20260818-191426,1787080503321,2.890591125884794
20260818-191426,1787080503326,2.890591125884794
20260818-191426,1787080503331,2.890591125884794
20260818-191426,1787080503331,-2.890591125884794
20260818-191426,1787080503339,2.890591125884794
20260818-191426,1787080503339,-2.890591125884794
20260818-191426,1787080503247,1.7469206658400347
20260818-191426,1787080503342,1.7469206658400347
20260818-191426,1787080503342,1.7469206658400347
20260818-191426,1787080503349,1.1595287366006792
20260818-191426,1787080503349,-1.1595287366006792
20260818-191426,1787080503349,1.1595287366006792
20260818-191426,1787080503349,1.1595287366006792
20260818-191426,1787080503349,1.1595287366006792
20260818-191426,1787080503349,1.1595287366006792
20260818-191426,1787080503349,1.1595287366006792
20260818-191426,1787080503349,1.1595287366006792
20260818-191426,1787080503383,-1.7469206658400347
20260818-191426,1787080503485,-1.7469206658400347
20260818-191426,1787080503668,1.7469206658400347
20260818-191426,1787080503349,1.1595287366006792
20260818-191426,1787080503451,0.9431037854803483
20260818-191426,1787080503553,-0.9431037854803483
20260818-191426,1787080503655,0.9431037854803483
20260818-191426,1787080503757,-0.9431037854803483
20260818-191426,1787080503859,-0.9431037854803483
20260818-191426,1787080503961,0.9431037854803483
20260818-191426,1787080504063,0.9431037854803483
20260818-191426,1787080504165,0.9431037854803483
20260818-191426,1787080504267,0.9431037854803483
20260818-191426,1787080504227,-0.9431037854803483
20260818-191426,1787080504369,0.9431037854803483
20260818-191426,1787080504471,0.9431037854803483
20260818-191426,1787080504375,-0.9431037854803483
20260818-191426,1787080504573,-0.9431037854803483
20260818-191426,1787080504675,-0.9431037854803483
20260818-191426,1787080504777,0.9431037854803483
20260818-191426,1787080504733,0.9431037854803483
20260818-191426,1787080504879,0.9431037854803483
20260818-191426,1787080504981,0.9431037854803483
20260818-191426,1787080505083,0.9431037854803483
20260818-191426,1787080505185,-0.9431037854803483
20260818-191426,1787080505287,0.9431037854803483
20260818-191426,1787080505389,-0.9431037854803483
20260818-191426,1787080505405,0.9431037854803483
20260818-191426,1787080505491,0.9431037854803483
20260818-191426,1787080505497,-0.9431037854803483
20260818-191426,1787080505565,-0.9431037854803483
20260818-191426,1787080505593,0.9431037854803483
20260818-191426,1787080505695,-0.9431037854803483
20260818-191426,1787080505572,-0.9431037854803483
20260818-191426,1787080505797,-0.9431037854803483
20260818-191426,1787080505718,0.9431037854803483
20260818-191426,1787080505899,0.9431037854803483
20260818-191426,1787080505866,0.9431037854803483
20260818-191426,1787080506001,-0.9431037854803483
20260818-191426,1787080505990,-0.9431037854803483
20260818-191426,1787080506103,-0.9431037854803483
20260818-191426,1787080506020,0.9431037854803483
20260818-191426,1787080506205,0.9431037854803483
20260818-191426,1787080506307,-0.9431037854803483
20260818-191426,1787080506409,0.9431037854803483
20260818-191426,1787080506511,0.9431037854803483
20260818-191426,1787080506444,0.9431037854803483
20260818-191426,1787080506613,0.9431037854803483
20260818-191426,1787080506715,-0.9431037854803483
20260818-191426,1787080506817,0.9431037854803483
20260818-191426,1787080506697,0.9431037854803483
20260818-191426,1787080506919,0.9431037854803483
20260818-191426,1787080507021,0.9431037854803483
20260818-191426,1787080507123,0.9431037854803483
20260818-191426,1787080507225,-0.9431037854803483
20260818-191426,1787080507177,-0.9431037854803483
20260818-191426,1787080507327,-0.9431037854803483
20260818-191426,1787080507429,0.9431037854803483
20260818-191426,1787080507375,-0.9431037854803483
20260818-191426,1787080507531,-0.9431037854803483
20260818-191426,1787080507611,0.9431037854803483
20260818-191426,1787080507618,-0.9431037854803483
20260818-191426,1787080507618,-0.9431037854803483
20260818-191426,1787080507618,-0.9431037854803483
20260818-191426,1787080507618,0.9431037854803483
20260818-191426,1787080507618,-0.9431037854803483
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507622,-0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507622,-0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507633,-0.5102257749058456
20260818-191426,1787080507622,0.5102257749058456
20260818-191426,1787080507667,0.5102257749058456
20260818-191426,1787080507668,0.5102257749058456
20260818-191426,1787080507668,0.5102257749058456
20260818-191426,1787080507668,-0.5102257749058456
20260818-191426,1787080507668,0.5102257749058456
20260818-191426,1787080507668,0.5102257749058456
20260818-191426,1787080507668,0.5102257749058456
20260818-191426,1787080507676,0.5102257749058456
20260818-191426,1787080507697,-0.5102257749058456
20260818-191426,1787080507735,0.2473886963475101
20260818-191426,1787080507837,0.2473886963475101
20260818-191426,1787080507939,0.2473886963475101
20260818-191426,1787080508041,-0.2473886963475101
20260818-191426,1787080508028,0.2473886963475101
20260818-191426,1787080508143,0.2473886963475101
20260818-191426,1787080508075,0.2473886963475101
20260818-191426,1787080508245,0.2473886963475101
20260818-191426,1787080508347,0.09277076113087877
20260818-191426,1787080508449,-0.09277076113087877
20260818-191426,1787080508551,0.09277076113087877
20260818-191426,1787080508653,0.09277076113087877
20260818-191426,1787080508755,0.09277076113087877
20260818-191426,1787080508633,-0.09277076113087877
20260818-191426,1787080508857,-0.09277076113087877
20260818-191426,1787080508959,-0.09277076113087877
20260818-191426,1787080508839,-0.09277076113087877
20260818-191426,1787080509061,0.09277076113087877
20260818-191426,1787080509163,0.09277076113087877
20260818-191426,1787080509265,-0.09277076113087877
20260818-191426,1787080509367,-0.09277076113087877
20260818-191426,1787080509469,-0.09277076113087877
20260818-191426,1787080509571,0.09277076113087877
20260818-191426,1787080509673,-0.09277076113087877
20260818-191426,1787080509775,0.09277076113087877
20260818-191426,1787080509877,0.09277076113087877
20260818-191426,1787080509979,0.09277076113087877
20260818-191426,1787080510081,-0.09277076113087877
20260818-191426,1787080510183,-0.09277076113087877
20260818-191426,1787080510285,0.09277076113087877
20260818-191426,1787080510387,0.09277076113087877
20260818-191426,1787080510489,0.09277076113087877
20260818-191426,1787080510424,0.09277076113087877
20260818-191426,1787080510591,0.09277076113087877
20260818-191426,1787080510693,-0.09277076113087877
20260818-191426,1787080510575,-0.09277076113087877
20260818-191426,1787080510795,-0.09277076113087877
20260818-191426,1787080510897,0.09277076113087877
20260818-191426,1787080510999,-0.09277076113087877
20260818-191426,1787080511101,-0.09277076113087877
20260818-191426,1787080511203,0.09277076113087877
20260818-191426,1787080511305,0.09277076113087877
20260818-191426,1787080511407,0.09277076113087877
20260818-191426,1787080511509,0.09277076113087877
20260818-191426,1787080511611,0.09277076113087877
20260818-191426,1787080511713,-0.09277076113087877
20260818-191426,1787080511815,0.09277076113087877
20260818-191426,1787080511917,-0.09277076113087877
20260818-191426,1787080512019,-0.1855415222595076
20260818-191426,1787080512121,-0.1855415222595076
20260818-191426,1787080512223,-0.1855415222595076
20260818-191426,1787080512325,-0.1855415222595076
20260818-191426,1787080512427,-0.1855415222595076
20260818-191426,1787080512529,-0.3710830445190152
20260818-191426,1787080512631,-0.3710830445190152
20260818-191426,1787080512733,0.3710830445190152
20260818-191426,1787080512835,0.3710830445190152
20260818-191426,1787080512937,0.3710830445190152
20260818-191426,1787080513039,-0.3710830445190152
20260818-191426,1787080513141,0.3710830445190152
20260818-191426,1787080513243,0.3710830445190152
20260818-191426,1787080513182,-0.3710830445190152
20260818-191426,1787080513345,0.3710830445190152
20260818-191426,1787080513447,0.3710830445190152
20260818-191426,1787080513549,-0.3710830445190152
20260818-191426,1787080513651,-0.3710830445190152
20260818-191426,1787080513753,0.3710830445190152
20260818-191426,1787080513855,0.3710830445190152
20260818-191426,1787080513957,-0.3710830445190152
20260818-191426,1787080514059,-0.3710830445190152
20260818-191426,1787080514161,-0.3710830445190152
20260818-191426,1787080514263,-0.3710830445190152
20260818-191426,1787080514192,0.3710830445190152
20260818-191426,1787080514365,-0.3710830445190152
20260818-191426,1787080514467,-0.3710830445190152
20260818-191426,1787080514569,-0.3710830445190152
20260818-191426,1787080514671,0.3710830445190152
20260818-191426,1787080514773,-0.3710830445190152
20260818-191426,1787080514875,0.3710830445190152
20260818-191426,1787080514977,-0.3710830445190152
20260818-191426,1787080514946,0.3710830445190152
20260818-191426,1787080515079,-0.3710830445190152
20260818-191426,1787080515181,-0.3710830445190152
20260818-191426,1787080515062,-0.3710830445190152
20260818-191426,1787080515283,-0.3710830445190152
20260818-191426,1787080515227,-0.3710830445190152
20260818-191426,1787080515385,-0.3710830445190152
20260818-191426,1787080515487,-0.3710830445190152
20260818-191426,1787080524667,-1.4843321780783107
20260818-191426,1787080524769,-1.4843321780783107
20260818-191426,1787080524871,-1.4843321780783107
20260818-191426,1787080524793,-1.4843321780783107
20260818-191426,1787080524973,-1.4843321780783107
20260818-191426,1787080525075,-1.4843321780783107
20260818-191426,1787080525027,-1.4843321780783107
20260818-191426,1787080525177,-1.4843321780783107
20260818-191426,1787080525279,-1.4843321780783107
20260818-191426,1787080525381,1.4843321780783107
20260818-191426,1787080525483,1.4843321780783107
20260818-191426,1787080525585,-1.4843321780783107
20260818-191426,1787080525510,1.4843321780783107
20260818-191426,1787080525687,-1.4843321780783107
20260818-191426,1787080525789,-1.4843321780783107
20260818-191426,1787080525891,-1.4843321780783107
20260818-191426,1787080525993,-1.4843321780783107
20260818-191426,1787080526095,-1.4843321780783107
20260818-191426,1787080526197,-1.4843321780783107
20260818-191426,1787080526299,-1.4843321780783107
20260818-191426,1787080526401,-1.4843321780783107
20260818-191426,1787080526503,1.4843321780783107
20260818-191426,1787080526605,-1.4843321780783107
20260818-191426,1787080526707,1.4843321780783107
20260818-191426,1787080526809,1.4843321780783107
20260818-191426,1787080526911,-1.4843321780783107
20260818-191426,1787080527013,-1.4843321780783107
20260818-191426,1787080526971,-1.4843321780783107
20260818-191426,1787080527115,1.4843321780783107
20260818-191426,1787080527217,-1.4843321780783107
20260818-191426,1787080527319,-1.4843321780783107
20260818-191426,1787080527421,-1.4843321780783107
20260818-191426,1787080527360,-1.4843321780783107
20260818-191426,1787080527523,-1.4843321780783107
20260818-191426,1787080527625,-1.4843321780783107
20260818-191426,1787080527727,-1.4843321780783107
20260818-191426,1787080527634,1.4843321780783107
20260818-191426,1787080527829,1.4843321780783107
20260818-191426,1787080527931,-1.4843321780783107
20260818-191426,1787080528033,-1.4843321780783107
20260818-191426,1787080528135,1.4843321780783107
20260818-191426,1787080528070,-1.4843321780783107
20260818-191426,1787080528237,1.4843321780783107
20260818-191426,1787080528339,-1.4843321780783107
20260818-191426,1787080528441,1.4843321780783107
20260818-191426,1787080528543,-1.4843321780783107
20260818-191426,1787080528498,1.4843321780783107
20260818-191426,1787080528645,1.4843321780783107
20260818-191426,1787080528747,-1.4843321780783107
20260818-191426,1787080528851,1.4843321780783107
20260818-191426,1787080528953,-1.4843321780783107
20260818-191426,1787080529055,-1.4843321780783107
20260818-191426,1787080529157,1.4843321780783107
20260818-191426,1787080529010,1.4843321780783107
20260818-191426,1787080529259,1.4843321780783107
20260818-191426,1787080529169,-1.4843321780783107
20260818-191426,1787080529361,-1.4843321780783107
20260818-191426,1787080529463,-1.4843321780783107
20260818-191426,1787080529565,1.4843321780783107
20260818-191426,1787080529667,1.4843321780783107
20260818-191426,1787080529769,-1.4843321780783107
20260818-191426,1787080529686,1.4843321780783107
20260818-191426,1787080529871,-1.4843321780783107
20260818-191426,1787080529973,-1.4843321780783107
20260818-191426,1787080530075,1.4843321780783107
20260818-191426,1787080529936,-1.4843321780783107
20260818-191426,1787080530177,1.4843321780783107
20260818-191426,1787080530279,-1.4843321780783107
20260818-191426,1787080530381,-1.4843321780783107
20260818-191426,1787080530267,-1.4843321780783107
20260818-191426,1787080530483,1.4843321780783107
20260818-191426,1787080530585,-1.4843321780783107
20260818-191426,1787080530687,1.4843321780783107
20260818-191426,1787080530789,-1.4843321780783107
20260818-191426,1787080530891,-1.4843321780783107
20260818-191426,1787080530898,-1.4843321780783107
20260818-191426,1787080530918,-1.4843321780783107
20260818-191426,1787080530940,-1.4843321780783107
20260818-191426,1787080530940,-1.4843321780783107
20260818-191426,1787080530940,1.4843321780783107
20260818-191426,1787080530940,-1.4843321780783107
20260818-191426,1787080530940,-1.4843321780783107
20260818-191426,1787080530940,1.4843321780783107
20260818-191426,1787080530940,-1.4843321780783107
20260818-191426,1787080530940,1.4843321780783107
20260818-191426,1787080530940,1.4843321780783107
20260818-191426,1787080530940,-1.4843321780783107
20260818-191426,1787080530940,-1.4843321780783107
20260818-191426,1787080530940,-1.4843321780783107
20260818-191426,1787080530993,1.7317637163026365
20260818-191426,1787080531095,-1.7317637163026365
20260818-191426,1787080531197,-1.7317637163026365
20260818-191426,1787080531299,1.7317637163026365
20260818-191426,1787080531191,-1.7317637163026365
20260818-191426,1787080531401,-1.7317637163026365
20260818-191426,1787080531503,-1.7317637163026365
20260818-191426,1787080531605,-1.7317637163026365
20260818-191426,1787080547872,-1.7007341760213488
20260818-191426,1787080547873,1.7007341760213488
20260818-191426,1787080547873,1.7007341760213488
20260818-191426,1787080547874,-1.7007341760213488
20260818-191426,1787080547875,-1.7007341760213488
20260818-191426,1787080547875,-1.7007341760213488
20260818-191426,1787080547876,-1.7007341760213488
20260818-191426,1787080547876,-1.7007341760213488
20260818-191426,1787080547876,-1.7007341760213488
20260818-191426,1787080547876,-1.7007341760213488
20260818-191426,1787080547876,-1.7007341760213488
20260818-191426,1787080547876,1.7007341760213488
20260818-191426,1787080547876,1.7007341760213488
20260818-191426,1787080547876,-1.7007341760213488
20260818-191426,1787080547876,-1.7007341760213488
20260818-191426,1787080547876,1.7007341760213488
20260818-191426,1787080547876,1.7007341760213488
20260818-191426,1787080547876,1.7007341760213488
20260818-191426,1787080547876,1.7007341760213488
20260818-191426,1787080547876,-1.7007341760213488
20260818-191426,1787080547876,1.7007341760213488
20260818-191426,1787080547876,1.7007341760213488
20260818-191426,1787080547886,-1.7007341760213488
20260818-191426,1787080547886,-1.7007341760213488
20260818-191426,1787080547893,1.7007341760213488
20260818-191426,1787080547893,1.7007341760213488
20260818-191426,1787080547908,1.7007341760213488
20260818-191426,1787080547916,-1.7007341760213488
20260818-191426,1787080547916,1.7007341760213488
20260818-191426,1787080547916,1.7007341760213488
20260818-191426,1787080547916,-1.7007341760213488
20260818-191426,1787080547917,1.7007341760213488
20260818-191426,1787080547917,1.7007341760213488
20260818-191426,1787080547917,-1.7007341760213488
20260818-191426,1787080547917,-1.7007341760213488
20260818-191426,1787080547917,1.7007341760213488
20260818-191426,1787080547921,1.7007341760213488
20260818-191426,1787080547946,1.7007341760213488
20260818-191426,1787080547946,-1.7007341760213488
20260818-191426,1787080547946,1.7007341760213488
20260818-191426,1787080547946,1.7007341760213488
20260818-191426,1787080547946,-1.7007341760213488
20260818-191426,1787080547946,-1.7007341760213488
20260818-191426,1787080547946,1.7007341760213488
20260818-191426,1787080547946,1.7007341760213488
20260818-191426,1787080547946,1.7007341760213488
20260818-191426,1787080547948,-1.7007341760213488
20260818-191426,1787080547948,-1.7007341760213488
20260818-191426,1787080547925,0.9585244906867889
20260818-191426,1787080547998,-0.9585244906867889
20260818-191426,1787080548041,0.9585244906867889
20260818-191426,1787080548041,0.9585244906867889
20260818-191426,1787080548041,-0.9585244906867889
20260818-191426,1787080548043,-0.9585244906867889
20260818-191426,1787080548027,-0.6647635876522344
20260818-191426,1787080548129,-0.5874609551037465
20260818-191426,1787080548096,0.5874609551037465
20260818-191426,1787080548537,-0.5874609551037465
20260818-191426,1787080548455,0.5874609551037465
20260818-191426,1787080548639,-0.5874609551037465
20260818-191426,1787080548741,-0.5874609551037465
20260818-191426,1787080548843,0.5874609551037465
20260818-191426,1787080548945,-0.5874609551037465
20260818-191426,1787080549149,-0.5874609551037465
20260818-191426,1787080549251,-0.5874609551037465
20260818-191426,1787080549123,-0.5874609551037465
20260818-191426,1787080549353,0.5874609551037465
20260818-191426,1787080549455,-0.5874609551037465
20260818-191426,1787080549382,0.5874609551037465
20260818-191426,1787080549557,-0.5874609551037465
20260818-191426,1787080549659,-0.5874609551037465
20260818-191426,1787080549761,0.5874609551037465
20260818-191426,1787080549863,-0.5874609551037465
20260818-191426,1787080549965,0.5874609551037465
20260818-191426,1787080550067,-0.5874609551037465
20260818-191426,1787080550169,-0.5874609551037465
20260818-191426,1787080550271,0.5874609551037465
20260818-191426,1787080550212,-0.5874609551037465
20260818-191426,1787080550373,-0.5874609551037465
20260818-191426,1787080550475,0.5874609551037465
20260818-191426,1787080550577,0.5874609551037465
20260818-191426,1787080550463,0.5874609551037465
20260818-191426,1787080550679,0.5874609551037465
20260818-191426,1787080550781,-0.5874609551037465
20260818-191426,1787080550883,0.5874609551037465
20260818-191426,1787080550985,-0.5874609551037465
20260818-191426,1787080551087,-0.5874609551037465
20260818-191426,1787080551189,-0.5874609551037465
20260818-191426,1787080551291,-0.5874609551037465
20260818-191426,1787080551393,-0.5874609551037465
20260818-191426,1787080551495,-0.5874609551037465
20260818-191426,1787080551389,0.5874609551037465
20260818-191426,1787080551597,0.5874609551037465
20260818-191426,1787080551699,-0.5874609551037465
20260818-191426,1787080551801,-0.5874609551037465
20260818-191426,1787080551903,0.5874609551037465
20260818-191426,1787080552005,-0.5874609551037465
20260818-191426,1787080551875,-0.5874609551037465
20260818-191426,1787080552107,-0.5874609551037465
20260818-191426,1787080552209,0.5874609551037465
20260818-191426,1787080552311,-0.5874609551037465
20260818-191426,1787080552413,-0.5874609551037465
20260818-191426,1787080552515,-0.5874609551037465
20260818-191426,1787080552617,0.5874609551037465
20260818-191426,1787080552719,-0.5874609551037465
20260818-191426,1787080552821,0.5874609551037465
20260818-191426,1787080552923,-0.5874609551037465
20260818-191426,1787080553025,-0.5874609551037465
20260818-191426,1787080553127,0.5874609551037465
20260818-191426,1787080553229,-0.5874609551037465
20260818-191426,1787080553331,-0.5874609551037465
20260818-191426,1787080553433,-0.5874609551037465
20260818-191426,1787080553289,-0.5874609551037465
20260818-191426,1787080553535,-0.5874609551037465
20260818-191426,1787080553637,-0.5874609551037465
20260818-191426,1787080553739,-0.5874609551037465
20260818-191426,1787080553841,-0.5874609551037465
20260818-191426,1787080553943,-0.5874609551037465
20260818-191426,1787080554045,-0.5874609551037465
20260818-191426,1787080554147,-0.5874609551037465
20260818-191426,1787080554249,-0.5874609551037465
20260818-191426,1787080554131,-0.5874609551037465
20260818-191426,1787080554351,0.5874609551037465
20260818-191426,1787080554453,-0.5874609551037465
